Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Average
Chile,,4.895552579,4.922451219,4.94934986,4.9762485,5.003147141,5.030045781,5.056944422,5.083843063,5.110741703,5.24792477,5.315171371,5.382417973,5.516911175,5.584157777,5.584157777,5.64602465,5.507496651,5.368968652,5.230440654,5.159159256,5.020631257,4.814856657,4.744920192,4.673638794,4.631945901,4.510902019,4.137010915,4.114147071,4.128941323,3.76849954,3.611142493,3.281634146,3.098723391,3.061065294,2.851255898,2.669690074,2.665655278,2.661620482,2.420877649,2.353631047,2.353631047,2.219137845,2.017398041,2.017398041,1.950151439,1.815658237,1.697304218,1.76455082,1.761860956,1.709408606,1.77127548,1.725547791,1.760516024,1.733886369,,,3.779438321
China,,10.92855431,10.89659947,10.87529625,10.85399302,10.82736399,10.77943174,10.728304,10.67717626,10.62604852,10.57492078,10.52911885,10.48012143,10.43005885,10.48757756,10.33099885,10.31715176,10.3022395,10.27134983,10.27369318,10.24418821,10.30969563,10.8326898,11.42918009,12.14283812,12.79258648,12.83519293,12.80323809,12.87779938,13.01627034,13.18669614,13.30120097,13.09083162,12.92040583,12.85649615,12.73721166,12.71155479,12.72870392,12.76598464,12.70740065,12.58705058,12.36465184,12.19614399,11.89789831,11.88724691,11.95648356,11.57835027,11.55544995,11.51614533,11.47396453,11.42070625,11.34614465,11.28223471,11.2609314,11.25880106,,,11.57522902
Colombia,,3.183415953,3.183415953,3.199639477,3.199639477,3.208652546,3.217665615,3.217665615,3.217665615,3.219468229,3.219468229,3.220369536,3.233889139,3.24831005,3.261829653,3.276250563,3.289770167,3.304191077,3.31771068,3.332131591,3.345651194,3.360072105,3.373591708,3.388012618,3.401532222,3.415953132,3.429472735,3.446597566,3.279855791,3.129337539,2.978819288,2.738170347,2.767012168,2.634520054,2.552501127,2.162235241,2.192879676,2.288418206,2.299233889,2.285714286,2.53988283,2.193780982,1.992789545,2.04055881,2.017124831,1.826047769,1.716629112,1.800811176,1.649391618,1.599819739,1.589004056,1.429472735,1.42226228,1.515998197,1.509869311,,,2.719706908
Comoros,,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,,,34.92745836
"Congo, Dem. Rep.",,2.823051984,2.823051984,2.823051984,2.814229946,2.805407909,2.805407909,2.809818928,2.823051984,2.831874021,2.840696059,2.853929115,2.867162171,2.875984209,2.889217265,2.887011755,2.90686134,2.915683377,2.920094396,2.911272358,2.920094396,2.933327452,2.928916433,2.933327452,2.942149489,2.955382546,2.964204583,2.955382546,2.955382546,2.955382546,2.942149489,2.946560508,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.977437639,2.995081714,2.999492733,3.087713107,3.131823295,3.131823295,3.131823295,,,2.931489528
"Congo, Rep.",,1.522693997,1.522693997,1.522693997,1.516837482,1.516837482,1.516837482,1.516837482,1.516837482,1.519765739,1.522693997,1.522693997,1.522693997,1.534407028,1.540263543,1.543191801,1.554904832,1.546120059,1.414348463,1.420204978,1.428989751,1.437774524,1.510980966,1.522693997,1.528550512,1.546120059,1.537335286,1.458272328,1.464128843,1.469985359,1.402635432,1.408491947,1.40556369,1.420204978,1.385065886,1.390922401,1.396778917,1.434846266,1.437774524,1.449487555,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.464128843,1.49341142,1.551976574,1.551976574,1.610541728,1.610541728,,,1.481969524
Costa Rica,,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.581668625,5.581668625,5.581668625,5.483744614,5.09204857,5.09204857,5.09204857,4.896200548,4.504504505,4.504504505,4.308656483,4.112808461,4.112808461,4.112808461,4.308656483,4.112808461,4.112808461,3.916960439,4.112808461,4.112808461,4.112808461,4.112808461,3.916960439,3.916960439,4.308656483,4.406580494,4.543674109,4.543674109,4.543674109,4.545632589,,,4.984731108
Cote d'Ivoire,,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.34591195,5.34591195,5.34591195,5.34591195,5.34591195,5.377358491,5.471698113,5.581761006,5.70754717,5.786163522,5.911949686,6.006289308,6.053459119,6.147798742,6.194968553,6.257861635,6.396226415,7.235849057,7.48427673,7.48427673,7.547169811,7.610062893,7.610062893,7.641509434,7.704402516,8.176100629,9.125786164,9.433962264,9.433962264,9.433962264,9.119496855,9.119496855,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,,,7.349580713
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6776963,18.99481309,19.74602039,19.97853693,17.61343337,17.5598428,19.47773207,19.10212842,15.05991772,15.25666249,15.34609193,15.45340726,15.13581129,15.60042888,15.74338813,15.22516083,15.38062902,15.51644031,16.16154396,16.02394568,16.19728377,15.66118656,14.53180843,,,16.80190912
Cuba,,13.5009311,14.01303538,14.82309125,16.40595903,15.08379888,14.44134078,15.76350093,18.12849162,18.09124767,21.50837989,21.20111732,24.30167598,25.92178771,24.54376164,26.72253259,28.18435754,28.22160149,28.26815642,27.73743017,27.74674115,27.93296089,28.39851024,28.86405959,28.9292365,29.4972067,30.26070764,31.00558659,31.47113594,31.66666667,31.5735568,31.98324022,33.2867784,33.79888268,34.32029795,34.30167598,32.44878957,33.78026071,33.27746741,33.61266294,32.62569832,34.81378026,35.69884388,35.26315789,34.8275538,34.49830891,34.14450813,33.56820744,32.96317174,32.37504697,31.79255919,31.07904513,29.44978346,30.28401458,29.68659873,,,28.11275742
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Cyprus,,35.60606061,35.38961039,35.17316017,34.95670996,34.84848485,34.63203463,34.41558442,34.1991342,33.98268398,33.87445887,33.65800866,33.44155844,33.22510823,22.94372294,12.5974026,12.33766234,12.12121212,11.9047619,11.68831169,11.6017316,11.94805195,12.44588745,12.55411255,12.44588745,11.12554113,11.16883117,11.19047619,11.19047619,11.2987013,11.42857143,11.49350649,11.64502165,11.76406926,10.75757576,10.72510823,10.71428571,10.61688312,10.83333333,10.94155844,10.64935065,10.60606061,10.82251082,12.12121212,12.22943723,13.31168831,12.44588745,11.88311688,8.917748918,9.404761905,8.939393939,9.090909091,9.285714286,8.593073593,8.636363636,,,16.95967613
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12152194,42.92739744,42.72033131,42.15089944,42.06030801,42.20266598,42.13795781,41.96971658,41.87912515,41.78853371,41.71088391,41.62567952,41.53507637,41.44983819,41.3592233,41.26860841,41.16504854,41.0538581,40.96323149,40.87789719,40.7743105,40.70716228,,,41.70223978
Denmark,,66.24970498,65.44725041,64.76280387,64.33797498,63.55912202,63.39391079,63.37030918,63.58272363,63.20509795,62.80387066,62.47344819,62.56785461,62.61505782,62.33183857,62.54425301,62.70946424,62.23743215,62.37904177,62.34072676,62.26993865,62.22274658,62.05757433,61.184521,61.63284568,61.37328929,61.20811704,60.81623024,60.39160179,60.03774475,60.41519226,60.10851616,59.83973604,59.69832666,55.73886401,54.65472543,54.72543012,55.73886401,55.76243224,54.06551968,53.75913269,54.01838322,53.64129154,53.40560924,53.47631393,54.96111242,55.31463587,54.34833844,56.61088852,57.29436719,57.05868489,58.89700683,57.25787355,56.97652404,57.54578581,,,59.65592685
Djibouti,,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.05608283,0.064710958,0.051768766,0.05608283,0.069025022,0.086281277,0.086281277,0.086281277,0.086281277,,,0.047854153
Dominica,,9.333333333,10.66666667,10.66666667,10.66666667,10.66666667,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,8,8,8,8,8,8,6.666666667,6.666666667,6.666666667,5.333333333,5.333333333,5.333333333,5.333333333,4,4,4,4,5.333333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,8,8,8,8,8,8,,,7.777777778
Dominican Republic,,14.90374664,15.11074312,15.3177396,15.52473608,15.73173256,15.93872904,16.14572552,16.14572552,16.87021321,16.97371145,17.09790934,17.59470089,17.90519561,18.31918857,18.94017802,19.87166218,20.49265162,21.01014283,21.52763403,22.14862347,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,20.51335127,20.51335127,20.59614987,18.6296833,18.6296833,18.6296833,18.6296833,18.6296833,19.25067274,19.35417098,17.80169737,18.00869385,17.59470089,18.588284,18.588284,18.588284,16.97371145,16.97371145,16.97371145,16.97371145,16.97371145,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,,,18.3410382
Early-demographic dividend,,11.56312488,11.62956213,11.70900743,11.75790401,11.8421303,11.89493861,11.96097227,12.00996199,12.07217706,12.06657336,12.04113162,12.13597545,12.20478353,12.19172853,12.19676547,12.20609735,12.21199602,12.25887497,12.31672855,12.26083084,12.25535439,12.34890551,12.26447995,12.37584445,12.45415837,12.44757669,12.56819218,12.54574306,12.60488194,12.60148244,12.6120526,12.4249809,12.49851225,12.48649691,12.52003171,12.53052578,12.59397907,12.63851746,12.67279629,12.64823812,12.66428737,12.66681224,12.78892433,12.93117341,12.93851794,12.94100371,13.00237336,12.93300947,12.94458198,13.01853943,13.02016781,13.0663506,13.05495863,13.05488132,,,12.43795548
East Asia & Pacific,,8.210878527,8.287400316,8.324585488,8.429321946,8.493881699,8.592671972,8.643667374,8.632279057,8.613559433,8.612580013,8.540406193,8.531814885,8.510741097,8.644506215,8.600699126,8.61889443,8.613646786,8.681043481,8.748038566,8.75241428,8.746940286,9.100574635,9.273100348,9.642624123,9.973614732,10.0208196,10.07614351,10.11025009,10.18064359,10.2294633,10.08231777,10.0405995,9.925316924,9.876984384,9.530461445,9.37433099,9.535196699,9.719880402,9.800960752,9.870608776,9.873708606,9.663835282,9.601287544,9.724823014,9.75034362,9.491680848,9.371939244,9.401055597,9.507284521,9.36717173,9.545855581,9.538602667,9.504411873,9.535870429,,,9.260587654
East Asia & Pacific (excluding high income),,9.961371321,9.963273562,9.964303158,9.975088803,9.972979387,9.958772219,9.93707537,9.918373138,9.892896919,9.883486161,9.810962434,9.835666456,9.834335203,9.923432889,9.857142767,9.899456885,9.955080488,9.971315548,9.989886047,9.994839436,10.05619491,10.38895715,10.75019038,11.17637642,11.68290277,11.77442432,11.84975475,11.90683486,11.9722899,12.03100231,11.96600968,11.82953616,11.72224688,11.60307423,11.53821575,11.54387905,11.5693282,11.59328328,11.62771558,11.62896621,11.4804508,11.35210597,11.31070281,11.45754725,11.39381769,11.10792711,11.14978564,11.20631407,11.26794168,11.24553077,11.2029813,11.2234833,11.22729667,11.22858485,,,10.86232205
East Asia & Pacific (IDA & IBRD countries),,9.90130295,9.903219705,9.904257156,9.915125092,9.912999582,9.898684018,9.876821629,9.857976704,9.832306109,9.82282355,9.749746489,9.774638995,9.770134502,9.859911816,9.793115838,9.835752802,9.891800798,9.908159728,9.926871915,9.926486031,9.988309628,10.32361076,10.68760011,11.11703783,11.62742885,11.71964868,11.79555386,11.85306948,11.91902393,11.97799452,11.9117515,11.77422416,11.66611635,11.53970911,11.47433679,11.48633707,11.51198037,11.53609291,11.57078157,11.5719897,11.42234029,11.29301339,11.25123907,11.39920699,11.33182468,11.0437513,11.08594868,11.13974464,11.2018403,11.17925807,11.13954965,11.16020766,11.16404987,11.16534789,,,10.80170472
Ecuador,,6.158792082,6.158792082,6.176853056,6.176853056,6.19491403,6.19491403,6.212975004,6.19491403,6.212975004,6.231035977,6.249096951,6.267157925,6.285218899,6.332177431,6.212975004,6.068487213,5.96012137,5.815633579,5.707267736,5.570004335,5.779511631,5.606126282,5.63502384,5.689206762,5.743389684,5.797572605,5.837306748,5.869816501,5.71810432,5.79396041,5.938448201,5.898714059,5.667533593,5.855367721,5.685594567,5.804796995,5.812021384,6.45031406,6.482525366,6.506683846,6.039619907,5.475922049,5.230310839,5.141729747,5.218231599,4.964567563,4.811563859,4.976646803,4.829280077,4.776936705,4.653325817,4.621919794,4.807537446,4.097680786,,,5.733304636
"Egypt, Arab Rep.",,2.510422422,2.444120749,2.424029333,2.433070471,2.593801798,2.695263449,2.706313727,2.699281732,2.737455422,2.737455422,2.74750113,2.737455422,2.735446281,2.719373148,2.703300015,2.607865789,2.510422422,2.405947059,2.314531117,2.296448842,2.317544829,2.291667085,2.275091667,2.285659752,2.315535687,2.328595108,2.298457984,2.320558541,2.30649455,2.294439701,2.277361997,2.627233914,2.860013059,2.859008489,2.829875936,2.722848963,2.79162188,2.80638907,3.007684967,2.813802803,2.874077051,2.94941986,2.919282736,2.978552413,2.574714953,2.616906927,2.575719524,2.654076046,2.897182179,2.8861319,2.820834798,2.841930785,2.750514843,2.682204028,,,2.618721107
El Salvador,,23.40527578,23.40527578,23.40527578,23.26139089,23.02158273,22.54196643,22.06235012,21.96642686,21.82254197,21.58273381,23.40527578,23.40527578,23.40527578,23.40527578,23.40527578,22.92471042,22.92471042,24.85521236,27.02702703,26.93050193,24.9034749,23.11776062,22.68339768,23.16602317,24.13127413,25.0965251,25.0965251,26.06177606,26.06177606,26.54440154,27.26833977,28.37837838,28.28185328,28.18532819,28.08880309,27.26833977,27.26833977,28.95752896,30.45366795,31.37065637,33.78378378,33.3011583,32.86679537,33.49420849,33.88030888,29.15057915,30.40540541,32.96332046,32.72200772,32.48069498,33.34942085,34.74903475,35.23166023,36.1969112,,,27.13190409
Equatorial Guinea,,3.921568627,4.099821747,4.278074866,4.31372549,4.31372549,4.456327986,4.456327986,4.456327986,4.456327986,4.456327986,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.634581105,4.278074866,4.278074866,4.278074866,4.278074866,4.278074866,4.278074866,,,4.536871988
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.930693069,4.326732673,4.336633663,3.653465347,3.871287129,4.930693069,4.930693069,5.544554455,5.564356436,5.564356436,5.910891089,5.920792079,6.138613861,6.633663366,6.633663366,6.633663366,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,,,5.750675068
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.30337344,25.14744043,22.38735551,20.6180703,20.85397499,20.94833687,20.9247464,20.26421326,19.88676575,15.97074782,14.47511205,12.85680585,12.25053079,13.96083982,13.18943147,14.13776834,14.10238264,14.06935598,15.2158528,14.91861288,14.63788629,14.91153574,15.28898325,,,17.27478794
Ethiopia,,9.990917348,10.40781108,10.5640327,10.5640327,10.89464124,10.96276113,11.03542234,11.12624886,11.38056312,11.38056312,11.59854678,11.80744777,11.80744777,11.80744777,11.80744777,11.80744777,11.83469573,11.86194369,11.90281562,11.80744777,11.62579473,11.44414169,11.26248865,10.89918256,10.76294278,10.53587648,10.26339691,10.08174387,9.900090827,9.763851045,9.673024523,9.673024523,10,9.932,9.94,9.927,9.9,9.95,10,10,9.9084,9.853,10.928,12.364,12.823,13.396,14.038,13.606,13.948,14.565,15.1932,15.346,15.119,15.119,,,11.44612668
Euro area,,30.50022279,30.45516739,30.39227238,30.04464882,29.89442267,29.48158081,29.34301264,29.08856995,29.0870764,28.71356466,27.76578329,27.64339524,27.44566593,27.43824927,27.36899929,27.24093378,27.2440528,27.3447834,27.31413212,27.29861879,27.30366972,27.31263221,27.12031787,27.20041195,27.16759072,27.19713397,27.25846111,27.07763319,27.05323511,27.00315266,26.76203493,26.95812633,26.98488238,26.76657675,26.227045,26.37785334,26.25403901,26.12789188,26.02546627,25.91953866,25.19343521,25.08696722,24.91042655,25.06007701,25.0199707,24.73901241,24.49689048,24.63976842,24.50131891,24.494922,24.34526313,24.58951123,24.40836591,24.41466055,,,26.90932287
Europe & Central Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38020298,13.38347606,13.31032592,13.22547611,13.12414128,13.11268779,13.0073083,12.92389841,12.8006525,12.64654492,12.56299752,12.46365718,12.46023892,12.41653498,12.42624031,12.33566984,12.33619097,12.32834874,12.19157501,12.20968949,12.22477315,12.29986216,12.34563682,,,12.67461432
Europe & Central Asia (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.50901771,11.40617937,11.35647136,11.31583411,11.18267818,11.21469534,11.10037063,11.03315458,10.90458578,10.83185474,10.76379278,10.69009667,10.66172555,10.63317579,10.6611121,10.6098012,10.58362337,10.58703485,10.48807208,10.51005623,10.5028863,10.62103748,10.67354559,,,10.86264356
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0062203,11.89713701,11.84993619,11.80664084,11.66083486,11.6922869,11.58661578,11.52005635,11.38034521,11.29138849,11.19955653,11.10882215,11.08108909,11.03362681,11.06966014,10.9939992,10.97839487,10.98309377,10.83341937,10.86645195,10.85229408,10.96149215,11.01636815,,,11.28998827
European Union,,31.82742343,31.75143651,31.61846458,31.40689838,31.20447046,30.9203191,30.78089856,30.59012726,30.51215224,30.23705406,29.61184581,29.48795962,29.3188914,29.29369222,29.17508874,29.09310917,29.08329182,29.14198542,29.06995812,29.05669001,29.02740238,29.02372974,28.89250524,28.97606236,28.9773378,28.9797325,29.02932095,28.90112384,28.65711698,28.60017611,28.40510751,28.2974136,28.42073031,28.19079921,27.83405849,27.93743655,27.9561826,27.70001131,27.53795983,27.31171054,26.68945483,26.49624675,26.24051767,26.25886022,26.11516613,26.04990738,25.67146235,25.82480869,25.78543799,25.5208241,25.50266918,25.62050708,25.5022678,25.52787696,,,28.41932744
Faroe Islands,,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,2.148997135,,,2.148997135
Fiji,,4.871373837,4.871373837,4.707170224,4.707170224,4.433497537,4.433497537,4.324028462,3.667214012,3.667214012,3.667214012,3.667214012,3.831417625,3.831417625,3.831417625,4.105090312,4.378762999,4.652435687,4.926108374,4.926108374,4.926108374,5.199781062,5.473453749,5.747126437,6.020799124,6.568144499,6.568144499,7.115489874,7.662835249,8.210180624,8.757525999,9.359605911,9.852216749,9.852216749,9.852216749,9.852216749,9.852216749,9.852216749,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.250136836,9.250136836,9.173508484,9.031198686,9.031198686,9.031198686,9.031198686,9.031198686,,,7.014737781
Finland,,8.748481565,8.795758232,8.849601103,8.89589284,8.93167865,8.974030664,9.003578581,9.012442956,8.573820546,8.448077744,8.380774155,8.085294987,7.988115171,8.028497324,8.049509176,8.082668505,7.940510194,7.912603828,7.877802948,7.777668341,7.72415378,7.632226928,7.588561673,7.517318362,7.468400144,7.418496996,7.482845793,7.375160051,7.422108408,7.449029843,7.550149381,7.499917922,7.471026626,7.550149381,7.037328868,6.971338521,6.978561345,7.115138383,7.147641091,7.183755212,7.200827342,7.239567944,7.26813093,7.290784333,7.342657343,7.433165631,7.42115821,7.433695295,7.43106285,7.419545903,7.405640199,7.401033269,7.318766659,7.34081411,,,7.757166041
Fragile and conflict affected situations,,4.480459283,4.508123152,4.537826127,4.567053311,4.578676214,4.564674354,4.588599862,4.584725561,4.618234867,4.63658682,4.653579368,4.672950874,4.645830766,4.683817508,4.678574922,4.721534421,4.735944886,4.770475622,4.784206348,4.793450797,4.81132793,4.825738395,4.824990682,4.856326646,4.870737111,4.882700516,4.887594636,4.892352808,4.875563257,4.903228631,4.939129283,4.944634839,5.196608668,5.196811187,5.273093415,5.417894636,5.415936951,5.413371708,5.41181906,5.385626579,5.44621492,5.508088583,5.70180989,5.684403535,5.868567931,5.878050178,5.940576106,5.917348774,6.002988795,6.049749995,6.152191838,6.155137894,6.194577438,6.197237801,,,5.124588068
France,,35.80572936,35.6669333,35.52996351,34.84146203,34.32645562,33.71830976,33.01154564,32.1038925,32.0783248,31.80803775,31.1487565,31.09579484,31.22180705,31.55418708,31.65463159,31.28572629,31.53044564,31.69115687,31.77881753,31.90848227,32.00710051,32.2353835,32.26825625,32.52393319,32.73212727,32.86909706,33.17773565,32.53123824,32.34295044,32.4797376,32.56465887,32.59314859,32.93447731,33.04843617,33.18887586,33.24713368,33.36602346,33.4535015,33.51760336,33.51991628,33.50439307,33.55114534,33.50229161,33.54475343,33.56289847,33.49240353,33.39597521,33.36401507,33.3411864,33.42245647,33.37442495,33.38775689,33.43158794,33.4816284,,,32.9392354
French Polynesia,,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.546448087,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.819672131,0.683060109,0.683060109,0.683060109,0.683060109,0.683060109,0.683060109,,,0.637522769
Gabon,,0.349283968,0.388093298,0.426902627,0.465711957,0.504521287,0.543330617,0.582139946,0.620949276,0.659758606,0.698567936,0.737377265,0.776186595,0.814995925,0.853805255,0.90037645,1.001280708,1.059494703,1.113827764,1.117708697,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.144875228,1.144875228,1.144875228,1.144875228,1.144875228,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,,,1.033693685
"Gambia, The",,11.95652174,12.05533597,12.1541502,12.25296443,12.35177866,12.45059289,12.64822134,12.64822134,12.8458498,12.8458498,13.14229249,13.63636364,14.13043478,16.79841897,16.2055336,16.10671937,16.79841897,17.49011858,16.40316206,15.71146245,17.88537549,19.96047431,18.08300395,16.69960474,16.69960474,17.49011858,18.18181818,19.66403162,17.88537549,18.47826087,19.36758893,16.00790514,15.90909091,17.78656126,18.28063241,18.77470356,20.256917,19.76284585,23.71541502,27.66798419,29.64426877,27.66798419,29.64426877,30.63241107,32.11462451,28.95256917,29.94071146,36.75889328,42.29249012,44.46640316,44.46640316,43.47826087,43.47826087,43.47826087,,,21.59639877
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.44049504,11.44049504,11.44049504,11.0951216,11.2390272,11.29658944,11.39732336,11.36854224,11.41171392,11.44049504,11.49805727,11.54122895,6.504533026,6.763563103,6.648438624,6.662829184,6.605266945,6.475751907,5.972082314,5.790761261,5.756223917,6.490142467,6.576485825,,,8.993724465
Germany,,35.00128892,34.90103973,34.84375448,34.83229743,34.80938332,34.81511185,34.51150001,34.46280755,34.37401541,34.23366654,34.27090196,34.3826082,34.34250852,34.4284364,34.48858591,34.62034199,34.57451379,34.61747773,34.53441412,34.45707903,34.3826082,34.29954458,34.27663048,34.23366654,34.24798786,34.25658064,34.2136167,34.22220949,34.22507375,34.28808753,33.10801134,32.84449918,33.44408799,33.81455702,33.9014609,33.90243204,33.89772239,34.03529884,33.87586681,33.82719587,33.85783892,33.79865849,33.90671139,34.11417266,34.13235463,34.02729984,34.06372788,34.22539655,34.26465104,33.98456551,34.06873996,33.95306134,34.04035772,34.02407567,,,34.20852746
Ghana,,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.471213853,7.91069702,7.91069702,7.91069702,8.350180188,8.350180188,8.350180188,8.350180188,9.229146524,9.229146524,10.10811286,10.54759603,10.54759603,10.98707919,11.42656236,11.42656236,11.86604553,12.3055287,12.3055287,12.3055287,12.3055287,13.18449503,14.06346137,15.82139404,16.70036038,16.92010196,17.35958513,17.84301661,18.37479125,18.39237057,17.57932671,17.57932671,18.45829305,18.89777622,19.77674255,20.21622572,20.30412235,20.74360552,20.65570889,20.65570889,20.65570889,,,12.41670166
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
Greece,,21.67571761,22.21101629,23.71605896,23.28161365,23.20403413,23.23506594,23.42901474,23.68502715,23.40574088,23.35143522,23.20403413,23.15748642,22.94026377,22.8704422,22.56012413,22.40496509,22.24980605,22.67649341,22.72304112,22.52133437,22.69200931,22.71528317,22.49806051,22.66873545,22.42048099,22.33514352,22.26532196,22.21101629,22.44375485,22.49030256,22.2420481,22.21877424,22.02482545,22.00155159,21.88518231,21.79984484,21.63692785,21.59813809,21.42746315,21.26454616,21.10162917,21.07835531,21.03956555,20.39565555,20.47323507,20.04654771,19.91466253,19.82932506,19.75950349,19.91466253,19.79829325,19.70519783,20.33359193,20.17067494,,,21.94264862
